Year,Site,Treatment,Block,Plot,Species,Relative.Cover,Mean.Temp,SD.Temp
2012,06MAT,06CT,2,4,Pol bis,0.011627907,-9.45,16.82598099
2012,06MAT,06CT,2,4,Sal pul,0.023255814,-9.45,16.82598099
2012,06MAT,06CT,2,4,Vac vit,0.011627907,-9.45,16.82598099
2012,06MAT,06CT,2,5,moss,0.176870748,-9.45,16.82598099
2012,06MAT,06CT,2,5,lichen,0.027210884,-9.45,16.82598099
2012,06MAT,06CT,2,5,litter,0.068027211,-9.45,16.82598099
2012,06MAT,06CT,2,5,Bet nan,0.108843537,-9.45,16.82598099
2012,06MAT,06CT,2,5,Car big,0.068027211,-9.45,16.82598099
2012,06MAT,06CT,2,5,Emp nig,0.006802721,-9.45,16.82598099
2012,06MAT,06CT,2,5,Eri vag,0.12244898,-9.45,16.82598099
2012,06MAT,06CT,2,5,Led pal,0.244897959,-9.45,16.82598099
2012,06MAT,06CT,2,5,Ped sp.,0.006802721,-9.45,16.82598099
2012,06MAT,06CT,2,5,Pol bis,0.027210884,-9.45,16.82598099
2012,06MAT,06CT,2,5,Sal pul,0.081632653,-9.45,16.82598099
2012,06MAT,06CT,2,5,Vac uli,0.006802721,-9.45,16.82598099
2012,06MAT,06CT,2,5,Vac vit,0.054421769,-9.45,16.82598099
2012,06MAT,06CT,2,6,moss,0.104347826,-9.45,16.82598099
2012,06MAT,06CT,2,6,lichen,0.052173913,-9.45,16.82598099
2012,06MAT,06CT,2,6,litter,0.069565217,-9.45,16.82598099
2012,06MAT,06CT,2,6,Arc alp,0.034782609,-9.45,16.82598099
2012,06MAT,06CT,2,6,Bet nan,0.034782609,-9.45,16.82598099
2012,06MAT,06CT,2,6,Car big,0.034782609,-9.45,16.82598099
2012,06MAT,06CT,2,6,Emp nig,0.017391304,-9.45,16.82598099
2012,06MAT,06CT,2,6,Eri vag,0.295652174,-9.45,16.82598099
2012,06MAT,06CT,2,6,Led pal,0.12173913,-9.45,16.82598099
2012,06MAT,06CT,2,6,Ped sp.,0.008695652,-9.45,16.82598099
2012,06MAT,06CT,2,6,Pol bis,0.017391304,-9.45,16.82598099
2012,06MAT,06CT,2,6,Sal pul,0.052173913,-9.45,16.82598099
2012,06MAT,06CT,2,6,Vac uli,0.017391304,-9.45,16.82598099
2012,06MAT,06CT,2,6,Vac vit,0.139130435,-9.45,16.82598099
2012,06MAT,06CT,2,7,moss,0.070422535,-9.45,16.82598099
2012,06MAT,06CT,2,7,lichen,0.042253521,-9.45,16.82598099
2012,06MAT,06CT,2,7,litter,0.084507042,-9.45,16.82598099
2012,06MAT,06CT,2,7,bare,0.014084507,-9.45,16.82598099
2012,06MAT,06CT,2,7,Bet nan,0.084507042,-9.45,16.82598099
2012,06MAT,06CT,2,7,Car big,0.070422535,-9.45,16.82598099
2012,06MAT,06CT,2,7,Emp nig,0.042253521,-9.45,16.82598099
2012,06MAT,06CT,2,7,Eri vag,0.267605634,-9.45,16.82598099
2012,06MAT,06CT,2,7,Led pal,0.197183099,-9.45,16.82598099
2012,06MAT,06CT,2,7,Pol bis,0.014084507,-9.45,16.82598099
2012,06MAT,06CT,2,7,Sal pul,0.028169014,-9.45,16.82598099
2012,06MAT,06CT,2,7,Vac vit,0.084507042,-9.45,16.82598099
2012,06MAT,06CT,2,8,moss,0.198347107,-9.45,16.82598099
2012,06MAT,06CT,2,8,lichen,0.033057851,-9.45,16.82598099
2012,06MAT,06CT,2,8,litter,0.049586777,-9.45,16.82598099
2012,06MAT,06CT,2,8,Bet nan,0.198347107,-9.45,16.82598099
2012,06MAT,06CT,2,8,Car big,0.016528926,-9.45,16.82598099
2012,06MAT,06CT,2,8,Emp nig,0.016528926,-9.45,16.82598099
2012,06MAT,06CT,2,8,Eri vag,0.247933884,-9.45,16.82598099
2012,06MAT,06CT,2,8,Led pal,0.033057851,-9.45,16.82598099
2012,06MAT,06CT,2,8,Pol bis,0.008264463,-9.45,16.82598099
2012,06MAT,06CT,2,8,Sal pul,0.099173554,-9.45,16.82598099
2012,06MAT,06CT,2,8,Vac vit,0.099173554,-9.45,16.82598099
2012,06MAT,06F0.5,2,1,moss,0.143712575,-9.45,16.82598099
2012,06MAT,06F0.5,2,1,lichen,0.011976048,-9.45,16.82598099
2012,06MAT,06F0.5,2,1,litter,0.035928144,-9.45,16.82598099
2012,06MAT,06F0.5,2,1,Bet nan,0.335329341,-9.45,16.82598099
2012,06MAT,06F0.5,2,1,Cas tet,0.011976048,-9.45,16.82598099
2012,06MAT,06F0.5,2,1,Emp nig,0.005988024,-9.45,16.82598099
2012,06MAT,06F0.5,2,1,Eri vag,0.083832335,-9.45,16.82598099
2012,06MAT,06F0.5,2,1,Led pal,0.215568862,-9.45,16.82598099
2012,06MAT,06F0.5,2,1,Ped sp.,0.005988024,-9.45,16.82598099
2012,06MAT,06F0.5,2,1,Pol bis,0.005988024,-9.45,16.82598099
2012,06MAT,06F0.5,2,1,Rub cha,0.047904192,-9.45,16.82598099
2012,06MAT,06F0.5,2,1,Sal pul,0.047904192,-9.45,16.82598099
2012,06MAT,06F0.5,2,1,Vac uli,0.011976048,-9.45,16.82598099
2012,06MAT,06F0.5,2,1,Vac vit,0.035928144,-9.45,16.82598099
2012,06MAT,06F0.5,2,2,moss,0.126582278,-9.45,16.82598099
2012,06MAT,06F0.5,2,2,lichen,0.050632911,-9.45,16.82598099
2012,06MAT,06F0.5,2,2,litter,0.17721519,-9.45,16.82598099
2012,06MAT,06F0.5,2,2,bare,0.012658228,-9.45,16.82598099
2012,06MAT,06F0.5,2,2,Bet nan,0.063291139,-9.45,16.82598099
2012,06MAT,06F0.5,2,2,Car big,0.025316456,-9.45,16.82598099
2012,06MAT,06F0.5,2,2,Cas tet,0.006329114,-9.45,16.82598099
2012,06MAT,06F0.5,2,2,Emp nig,0.088607595,-9.45,16.82598099
2012,06MAT,06F0.5,2,2,Eri vag,0.151898734,-9.45,16.82598099
2012,06MAT,06F0.5,2,2,Led pal,0.075949367,-9.45,16.82598099
2012,06MAT,06F0.5,2,2,Ped sp.,0.006329114,-9.45,16.82598099
2012,06MAT,06F0.5,2,2,Pol bis,0.012658228,-9.45,16.82598099
2012,06MAT,06F0.5,2,2,Rub cha,0.075949367,-9.45,16.82598099
2012,06MAT,06F0.5,2,2,Sal pul,0.012658228,-9.45,16.82598099
2012,06MAT,06F0.5,2,2,Vac uli,0.012658228,-9.45,16.82598099
2012,06MAT,06F0.5,2,2,Vac vit,0.101265823,-9.45,16.82598099
2012,06MAT,06F0.5,2,3,moss,0.166666667,-9.45,16.82598099
2012,06MAT,06F0.5,2,3,lichen,0.005952381,-9.45,16.82598099
2012,06MAT,06F0.5,2,3,litter,0.083333333,-9.45,16.82598099
2012,06MAT,06F0.5,2,3,Bet nan,0.107142857,-9.45,16.82598099
2012,06MAT,06F0.5,2,3,Car big,0.005952381,-9.45,16.82598099
2012,06MAT,06F0.5,2,3,Emp nig,0.071428571,-9.45,16.82598099
2012,06MAT,06F0.5,2,3,Eri vag,0.214285714,-9.45,16.82598099
2012,06MAT,06F0.5,2,3,Led pal,0.107142857,-9.45,16.82598099
2012,06MAT,06F0.5,2,3,Ped sp.,0.011904762,-9.45,16.82598099
2012,06MAT,06F0.5,2,3,Pol bis,0.011904762,-9.45,16.82598099
2012,06MAT,06F0.5,2,3,Rub cha,0.071428571,-9.45,16.82598099
2012,06MAT,06F0.5,2,3,Sal pul,0.023809524,-9.45,16.82598099
2012,06MAT,06F0.5,2,3,Vac uli,0.035714286,-9.45,16.82598099
2012,06MAT,06F0.5,2,3,Vac vit,0.083333333,-9.45,16.82598099
2012,06MAT,06F0.5,2,4,moss,0.176100629,-9.45,16.82598099
2012,06MAT,06F0.5,2,4,lichen,0.025157233,-9.45,16.82598099
2012,06MAT,06F0.5,2,4,litter,0.062893082,-9.45,16.82598099
2012,06MAT,06F0.5,2,4,Bet nan,0.050314465,-9.45,16.82598099
2012,06MAT,06F0.5,2,4,Car big,0.006289308,-9.45,16.82598099
2012,06MAT,06F0.5,2,4,Emp nig,0.025157233,-9.45,16.82598099
2012,06MAT,06F0.5,2,4,Eri vag,0.150943396,-9.45,16.82598099
2012,06MAT,06F0.5,2,4,Led pal,0.100628931,-9.45,16.82598099
2012,06MAT,06F0.5,2,4,Ped sp.,0.012578616,-9.45,16.82598099
2012,06MAT,06F0.5,2,4,Pol bis,0.062893082,-9.45,16.82598099
2012,06MAT,06F0.5,2,4,Rub cha,0.037735849,-9.45,16.82598099
2012,06MAT,06F0.5,2,4,Sal pul,0.050314465,-9.45,16.82598099
2012,06MAT,06F0.5,2,4,Vac uli,0.088050314,-9.45,16.82598099
2012,06MAT,06F0.5,2,4,Vac vit,0.150943396,-9.45,16.82598099
2012,06MAT,06F0.5,2,5,moss,0.133333333,-9.45,16.82598099
2012,06MAT,06F0.5,2,5,lichen,0.011111111,-9.45,16.82598099
2012,06MAT,06F0.5,2,5,litter,0.077777778,-9.45,16.82598099
2012,06MAT,06F0.5,2,5,Arc alp,0.011111111,-9.45,16.82598099
2012,06MAT,06F0.5,2,5,Bet nan,0.044444444,-9.45,16.82598099
2012,06MAT,06F0.5,2,5,Car big,0.005555556,-9.45,16.82598099
2012,06MAT,06F0.5,2,5,Cas tet,0.011111111,-9.45,16.82598099
2012,06MAT,06F0.5,2,5,Emp nig,0.011111111,-9.45,16.82598099
2012,06MAT,06F0.5,2,5,Eri vag,0.155555556,-9.45,16.82598099
2012,06MAT,06F0.5,2,5,Led pal,0.133333333,-9.45,16.82598099
2012,06MAT,06F0.5,2,5,Ped sp.,0.011111111,-9.45,16.82598099
2012,06MAT,06F0.5,2,5,Pol bis,0.055555556,-9.45,16.82598099
2012,06MAT,06F0.5,2,5,Rub cha,0.022222222,-9.45,16.82598099
2012,06MAT,06F0.5,2,5,Sal pul,0.055555556,-9.45,16.82598099
2012,06MAT,06F0.5,2,5,Vac uli,0.005555556,-9.45,16.82598099
2012,06MAT,06F0.5,2,5,Vac vit,0.255555556,-9.45,16.82598099
2012,06MAT,06F0.5,2,6,moss,0.111111111,-9.45,16.82598099
2012,06MAT,06F0.5,2,6,lichen,0.005050505,-9.45,16.82598099
2012,06MAT,06F0.5,2,6,litter,0.050505051,-9.45,16.82598099
2012,06MAT,06F0.5,2,6,Bet nan,0.212121212,-9.45,16.82598099
2012,06MAT,06F0.5,2,6,Car big,0.04040404,-9.45,16.82598099
2012,06MAT,06F0.5,2,6,Emp nig,0.005050505,-9.45,16.82598099
2012,06MAT,06F0.5,2,6,Eri vag,0.080808081,-9.45,16.82598099
2012,06MAT,06F0.5,2,6,Led pal,0.080808081,-9.45,16.82598099
2012,06MAT,06F0.5,2,6,Ped sp.,0.02020202,-9.45,16.82598099
2012,06MAT,06F0.5,2,6,Pol bis,0.02020202,-9.45,16.82598099
2012,06MAT,06F0.5,2,6,Rub cha,0.03030303,-9.45,16.82598099
2012,06MAT,06F0.5,2,6,Sal pul,0.02020202,-9.45,16.82598099
2012,06MAT,06F0.5,2,6,Vac vit,0.323232323,-9.45,16.82598099
2012,06MAT,06F0.5,2,7,moss,0.201257862,-9.45,16.82598099
2012,06MAT,06F0.5,2,7,lichen,0.025157233,-9.45,16.82598099
2012,06MAT,06F0.5,2,7,litter,0.13836478,-9.45,16.82598099
2012,06MAT,06F0.5,2,7,Bet nan,0.150943396,-9.45,16.82598099
2012,06MAT,06F0.5,2,7,Car big,0.025157233,-9.45,16.82598099
2012,06MAT,06F0.5,2,7,Emp nig,0.006289308,-9.45,16.82598099
2012,06MAT,06F0.5,2,7,Eri vag,0.13836478,-9.45,16.82598099
2012,06MAT,06F0.5,2,7,Led pal,0.113207547,-9.45,16.82598099
2012,06MAT,06F0.5,2,7,Ped sp.,0.006289308,-9.45,16.82598099
2012,06MAT,06F0.5,2,7,Pol bis,0.006289308,-9.45,16.82598099
2012,06MAT,06F0.5,2,7,Rub cha,0.075471698,-9.45,16.82598099
2012,06MAT,06F0.5,2,7,Sal pul,0.025157233,-9.45,16.82598099
2012,06MAT,06F0.5,2,7,Vac vit,0.088050314,-9.45,16.82598099
2012,06MAT,06F0.5,2,8,moss,0.091503268,-9.45,16.82598099
2012,06MAT,06F0.5,2,8,lichen,0.039215686,-9.45,16.82598099
2012,06MAT,06F0.5,2,8,litter,0.052287582,-9.45,16.82598099
2012,06MAT,06F0.5,2,8,Bet nan,0.156862745,-9.45,16.82598099
2012,06MAT,06F0.5,2,8,Car big,0.006535948,-9.45,16.82598099
2012,06MAT,06F0.5,2,8,Emp nig,0.065359477,-9.45,16.82598099
2012,06MAT,06F0.5,2,8,Eri vag,0.091503268,-9.45,16.82598099
2012,06MAT,06F0.5,2,8,Led pal,0.196078431,-9.45,16.82598099
2012,06MAT,06F0.5,2,8,Ped sp.,0.013071895,-9.45,16.82598099
2012,06MAT,06F0.5,2,8,Pol bis,0.013071895,-9.45,16.82598099
2012,06MAT,06F0.5,2,8,Rub cha,0.130718954,-9.45,16.82598099
2012,06MAT,06F0.5,2,8,Sal pul,0.039215686,-9.45,16.82598099
2012,06MAT,06F0.5,2,8,Vac vit,0.104575163,-9.45,16.82598099
2012,06MAT,06F2,2,1,moss,0.07486631,-9.45,16.82598099
2012,06MAT,06F2,2,1,lichen,0.032085561,-9.45,16.82598099
2012,06MAT,06F2,2,1,litter,0.064171123,-9.45,16.82598099
2012,06MAT,06F2,2,1,Bet nan,0.106951872,-9.45,16.82598099
2012,06MAT,06F2,2,1,Car big,0.032085561,-9.45,16.82598099
2012,06MAT,06F2,2,1,Emp nig,0.021390374,-9.45,16.82598099
2012,06MAT,06F2,2,1,Eri vag,0.117647059,-9.45,16.82598099
2012,06MAT,06F2,2,1,Led pal,0.278074866,-9.45,16.82598099
2012,06MAT,06F2,2,1,Ped sp.,0.010695187,-9.45,16.82598099
2012,06MAT,06F2,2,1,Pol bis,0.021390374,-9.45,16.82598099
2012,06MAT,06F2,2,1,Rub cha,0.053475936,-9.45,16.82598099
2012,06MAT,06F2,2,1,Sal pul,0.005347594,-9.45,16.82598099
2012,06MAT,06F2,2,1,Vac uli,0.021390374,-9.45,16.82598099
2012,06MAT,06F2,2,1,Vac vit,0.160427807,-9.45,16.82598099
2012,06MAT,06F2,2,2,moss,0.05988024,-9.45,16.82598099
2012,06MAT,06F2,2,2,lichen,0.005988024,-9.45,16.82598099
2012,06MAT,06F2,2,2,litter,0.05988024,-9.45,16.82598099
2012,06MAT,06F2,2,2,Bet nan,0.263473054,-9.45,16.82598099
2012,06MAT,06F2,2,2,Car big,0.011976048,-9.45,16.82598099
2012,06MAT,06F2,2,2,Emp nig,0.005988024,-9.45,16.82598099
2012,06MAT,06F2,2,2,Eri vag,0.155688623,-9.45,16.82598099
2012,06MAT,06F2,2,2,Led pal,0.191616766,-9.45,16.82598099
2012,06MAT,06F2,2,2,Ped sp.,0.005988024,-9.45,16.82598099
2012,06MAT,06F2,2,2,Pol bis,0.011976048,-9.45,16.82598099
2012,06MAT,06F2,2,2,Rub cha,0.095808383,-9.45,16.82598099
2012,06MAT,06F2,2,2,Sal pul,0.023952096,-9.45,16.82598099
2012,06MAT,06F2,2,2,Vac vit,0.107784431,-9.45,16.82598099
2012,06MAT,06F2,2,3,moss,0.076923077,-9.45,16.82598099
2012,06MAT,06F2,2,3,lichen,0.051282051,-9.45,16.82598099
2012,06MAT,06F2,2,3,litter,0.064102564,-9.45,16.82598099
2012,06MAT,06F2,2,3,frost boil,0.025641026,-9.45,16.82598099
2012,06MAT,06F2,2,3,bare,0.012820513,-9.45,16.82598099
2012,06MAT,06F2,2,3,Bet nan,0.141025641,-9.45,16.82598099
2012,06MAT,06F2,2,3,Car big,0.076923077,-9.45,16.82598099
2012,06MAT,06F2,2,3,Emp nig,0.025641026,-9.45,16.82598099
2012,06MAT,06F2,2,3,Eri vag,0.166666667,-9.45,16.82598099
2012,06MAT,06F2,2,3,Led pal,0.128205128,-9.45,16.82598099
2012,06MAT,06F2,2,3,Rub cha,0.076923077,-9.45,16.82598099
2012,06MAT,06F2,2,3,Sal pul,0.012820513,-9.45,16.82598099
2012,06MAT,06F2,2,3,Vac uli,0.025641026,-9.45,16.82598099
2012,06MAT,06F2,2,3,Vac vit,0.115384615,-9.45,16.82598099
2012,06MAT,06F2,2,4,moss,0.076086957,-9.45,16.82598099
2012,06MAT,06F2,2,4,lichen,0.02173913,-9.45,16.82598099
2012,06MAT,06F2,2,4,litter,0.043478261,-9.45,16.82598099
2012,06MAT,06F2,2,4,Bet nan,0.130434783,-9.45,16.82598099
2012,06MAT,06F2,2,4,Car big,0.02173913,-9.45,16.82598099
2012,06MAT,06F2,2,4,Emp nig,0.02173913,-9.45,16.82598099
2012,06MAT,06F2,2,4,Eri vag,0.097826087,-9.45,16.82598099
2012,06MAT,06F2,2,4,Led pal,0.217391304,-9.45,16.82598099
2012,06MAT,06F2,2,4,Ped sp.,0.010869565,-9.45,16.82598099
2012,06MAT,06F2,2,4,Pol bis,0.010869565,-9.45,16.82598099
2012,06MAT,06F2,2,4,Rub cha,0.076086957,-9.45,16.82598099
2012,06MAT,06F2,2,4,Sal pul,0.02173913,-9.45,16.82598099
2012,06MAT,06F2,2,4,Vac vit,0.25,-9.45,16.82598099
2012,06MAT,06F2,2,5,moss,0.103896104,-9.45,16.82598099
2012,06MAT,06F2,2,5,lichen,0.025974026,-9.45,16.82598099
2012,06MAT,06F2,2,5,litter,0.038961039,-9.45,16.82598099
2012,06MAT,06F2,2,5,Arc alp,0.006493506,-9.45,16.82598099
2012,06MAT,06F2,2,5,Bet nan,0.090909091,-9.45,16.82598099
2012,06MAT,06F2,2,5,Car big,0.006493506,-9.45,16.82598099
2012,06MAT,06F2,2,5,Emp nig,0.025974026,-9.45,16.82598099
2012,06MAT,06F2,2,5,Eri vag,0.12987013,-9.45,16.82598099
2012,06MAT,06F2,2,5,Led pal,0.155844156,-9.45,16.82598099
2012,06MAT,06F2,2,5,Ped sp.,0.012987013,-9.45,16.82598099
2012,06MAT,06F2,2,5,Pol bis,0.012987013,-9.45,16.82598099
2012,06MAT,06F2,2,5,Rub cha,0.103896104,-9.45,16.82598099
2012,06MAT,06F2,2,5,Sal pul,0.025974026,-9.45,16.82598099
2012,06MAT,06F2,2,5,Vac uli,0.025974026,-9.45,16.82598099
2012,06MAT,06F2,2,5,Vac vit,0.233766234,-9.45,16.82598099
2012,06MAT,06F2,2,6,moss,0.107142857,-9.45,16.82598099
2012,06MAT,06F2,2,6,lichen,0.005952381,-9.45,16.82598099
2012,06MAT,06F2,2,6,litter,0.083333333,-9.45,16.82598099
2012,06MAT,06F2,2,6,Arc alp,0.035714286,-9.45,16.82598099
2012,06MAT,06F2,2,6,Bet nan,0.107142857,-9.45,16.82598099
2012,06MAT,06F2,2,6,Car big,0.011904762,-9.45,16.82598099
2012,06MAT,06F2,2,6,Emp nig,0.035714286,-9.45,16.82598099
2012,06MAT,06F2,2,6,Eri vag,0.130952381,-9.45,16.82598099
2012,06MAT,06F2,2,6,Led pal,0.202380952,-9.45,16.82598099
2012,06MAT,06F2,2,6,Ped sp.,0.005952381,-9.45,16.82598099
2012,06MAT,06F2,2,6,Pol bis,0.023809524,-9.45,16.82598099
2012,06MAT,06F2,2,6,Rub cha,0.047619048,-9.45,16.82598099
2012,06MAT,06F2,2,6,Sal pul,0.023809524,-9.45,16.82598099
2012,06MAT,06F2,2,6,Vac vit,0.178571429,-9.45,16.82598099
2012,06MAT,06F2,2,7,moss,0.161849711,-9.45,16.82598099
2012,06MAT,06F2,2,7,lichen,0.023121387,-9.45,16.82598099
2012,06MAT,06F2,2,7,litter,0.057803468,-9.45,16.82598099
2012,06MAT,06F2,2,7,Arc alp,0.011560694,-9.45,16.82598099
2012,06MAT,06F2,2,7,Bet nan,0.069364162,-9.45,16.82598099
2012,06MAT,06F2,2,7,Car big,0.011560694,-9.45,16.82598099
2012,06MAT,06F2,2,7,Emp nig,0.069364162,-9.45,16.82598099
2012,06MAT,06F2,2,7,Eri vag,0.104046243,-9.45,16.82598099
2012,06MAT,06F2,2,7,Led pal,0.104046243,-9.45,16.82598099
2012,06MAT,06F2,2,7,Ped sp.,0.005780347,-9.45,16.82598099
2012,06MAT,06F2,2,7,Pol bis,0.046242775,-9.45,16.82598099
2012,06MAT,06F2,2,7,Rub cha,0.034682081,-9.45,16.82598099
2012,06MAT,06F2,2,7,Sal pul,0.046242775,-9.45,16.82598099
2012,06MAT,06F2,2,7,Vac vit,0.25433526,-9.45,16.82598099
2012,06MAT,06F2,2,8,moss,0.049079755,-9.45,16.82598099
2012,06MAT,06F2,2,8,lichen,0.006134969,-9.45,16.82598099
2012,06MAT,06F2,2,8,litter,0.073619632,-9.45,16.82598099
2012,06MAT,06F2,2,8,Arc alp,0.024539877,-9.45,16.82598099
2012,06MAT,06F2,2,8,Bet nan,0.233128834,-9.45,16.82598099
2012,06MAT,06F2,2,8,Car big,0.006134969,-9.45,16.82598099
2012,06MAT,06F2,2,8,Emp nig,0.006134969,-9.45,16.82598099
2012,06MAT,06F2,2,8,Eri vag,0.134969325,-9.45,16.82598099
2012,06MAT,06F2,2,8,Led pal,0.134969325,-9.45,16.82598099
2012,06MAT,06F2,2,8,Ped sp.,0.006134969,-9.45,16.82598099
2012,06MAT,06F2,2,8,Pol bis,0.024539877,-9.45,16.82598099
2012,06MAT,06F2,2,8,Rub cha,0.073619632,-9.45,16.82598099
2012,06MAT,06F2,2,8,Sal pul,0.006134969,-9.45,16.82598099
2012,06MAT,06F2,2,8,Vac vit,0.220858896,-9.45,16.82598099
2012,06MAT,06F5,2,1,moss,0.007633588,-9.45,16.82598099
2012,06MAT,06F5,2,1,lichen,0.007633588,-9.45,16.82598099
2012,06MAT,06F5,2,1,litter,0.167938931,-9.45,16.82598099
2012,06MAT,06F5,2,1,bare,0.015267176,-9.45,16.82598099
2012,06MAT,06F5,2,1,Bet nan,0.229007634,-9.45,16.82598099
2012,06MAT,06F5,2,1,Cal lap,0.091603053,-9.45,16.82598099
2012,06MAT,06F5,2,1,Car big,0.045801527,-9.45,16.82598099
2012,06MAT,06F5,2,1,Emp nig,0.015267176,-9.45,16.82598099
2012,06MAT,06F5,2,1,Eri vag,0.167938931,-9.45,16.82598099
2012,06MAT,06F5,2,1,Led pal,0.167938931,-9.45,16.82598099
2012,06MAT,06F5,2,1,Pol bis,0.007633588,-9.45,16.82598099
2012,06MAT,06F5,2,1,Sal pul,0.015267176,-9.45,16.82598099
2012,06MAT,06F5,2,1,Vac vit,0.061068702,-9.45,16.82598099
2012,06MAT,06F5,2,2,moss,0.014925373,-9.45,16.82598099
2012,06MAT,06F5,2,2,litter,0.059701493,-9.45,16.82598099
2012,06MAT,06F5,2,2,Bet nan,0.328358209,-9.45,16.82598099
2012,06MAT,06F5,2,2,Cal lap,0.029850746,-9.45,16.82598099
2012,06MAT,06F5,2,2,Car big,0.044776119,-9.45,16.82598099
2012,06MAT,06F5,2,2,Eri vag,0.104477612,-9.45,16.82598099
2012,06MAT,06F5,2,2,Led pal,0.253731343,-9.45,16.82598099
2012,06MAT,06F5,2,2,Sal pul,0.014925373,-9.45,16.82598099
2012,06MAT,06F5,2,2,Vac vit,0.149253731,-9.45,16.82598099
2012,06MAT,06F5,2,3,litter,0.033333333,-9.45,16.82598099
2012,06MAT,06F5,2,3,Arc alp,0.133333333,-9.45,16.82598099
2012,06MAT,06F5,2,3,Bet nan,0.283333333,-9.45,16.82598099
2012,06MAT,06F5,2,3,Car big,0.016666667,-9.45,16.82598099
2012,06MAT,06F5,2,3,Emp nig,0.033333333,-9.45,16.82598099
2012,06MAT,06F5,2,3,Eri vag,0.066666667,-9.45,16.82598099
2012,06MAT,06F5,2,3,Led pal,0.1,-9.45,16.82598099
2012,06MAT,06F5,2,3,Pol bis,0.05,-9.45,16.82598099
2012,06MAT,06F5,2,3,Sal pul,0.1,-9.45,16.82598099
2012,06MAT,06F5,2,3,Vac vit,0.183333333,-9.45,16.82598099
2012,06MAT,06F5,2,4,moss,0.01369863,-9.45,16.82598099
2012,06MAT,06F5,2,4,litter,0.123287671,-9.45,16.82598099
2012,06MAT,06F5,2,4,Arc alp,0.136986301,-9.45,16.82598099
2012,06MAT,06F5,2,4,Bet nan,0.287671233,-9.45,16.82598099
2012,06MAT,06F5,2,4,Car big,0.068493151,-9.45,16.82598099
2012,06MAT,06F5,2,4,Eri vag,0.178082192,-9.45,16.82598099
2012,06MAT,06F5,2,4,Led pal,0.164383562,-9.45,16.82598099
2012,06MAT,06F5,2,4,Sal pul,0.01369863,-9.45,16.82598099
2012,06MAT,06F5,2,4,Vac vit,0.01369863,-9.45,16.82598099
2012,06MAT,06F5,2,5,moss,0.007092199,-9.45,16.82598099
2012,06MAT,06F5,2,5,lichen,0.007092199,-9.45,16.82598099
2012,06MAT,06F5,2,5,litter,0.113475177,-9.45,16.82598099
2012,06MAT,06F5,2,5,bare,0.007092199,-9.45,16.82598099
2012,06MAT,06F5,2,5,Arc alp,0.028368794,-9.45,16.82598099
2012,06MAT,06F5,2,5,Bet nan,0.326241135,-9.45,16.82598099
2012,06MAT,06F5,2,5,Car big,0.070921986,-9.45,16.82598099
2012,06MAT,06F5,2,5,Eri vag,0.141843972,-9.45,16.82598099
2012,06MAT,06F5,2,5,Led pal,0.127659574,-9.45,16.82598099
2012,06MAT,06F5,2,5,Sal pul,0.042553191,-9.45,16.82598099
2012,06MAT,06F5,2,5,Vac vit,0.127659574,-9.45,16.82598099
2012,06MAT,06F5,2,6,moss,0.013245033,-9.45,16.82598099
2012,06MAT,06F5,2,6,lichen,0.006622517,-9.45,16.82598099
2012,06MAT,06F5,2,6,litter,0.198675497,-9.45,16.82598099
2012,06MAT,06F5,2,6,Arc alp,0.066225166,-9.45,16.82598099
2012,06MAT,06F5,2,6,Bet nan,0.304635762,-9.45,16.82598099
2012,06MAT,06F5,2,6,Car big,0.026490066,-9.45,16.82598099
2012,06MAT,06F5,2,6,Eri vag,0.119205298,-9.45,16.82598099
2012,06MAT,06F5,2,6,Led pal,0.198675497,-9.45,16.82598099
2012,06MAT,06F5,2,6,Sal pul,0.039735099,-9.45,16.82598099
2012,06MAT,06F5,2,6,Vac vit,0.026490066,-9.45,16.82598099
2012,06MAT,06F5,2,7,moss,0.016528926,-9.45,16.82598099
2012,06MAT,06F5,2,7,lichen,0.008264463,-9.45,16.82598099
2012,06MAT,06F5,2,7,litter,0.099173554,-9.45,16.82598099
2012,06MAT,06F5,2,7,Arc alp,0.082644628,-9.45,16.82598099
2012,06MAT,06F5,2,7,Bet nan,0.132231405,-9.45,16.82598099
2012,06MAT,06F5,2,7,Car big,0.082644628,-9.45,16.82598099
2012,06MAT,06F5,2,7,Emp nig,0.008264463,-9.45,16.82598099
2012,06MAT,06F5,2,7,Eri vag,0.115702479,-9.45,16.82598099
2012,06MAT,06F5,2,7,Led pal,0.26446281,-9.45,16.82598099
2012,06MAT,06F5,2,7,Ped sp.,0.008264463,-9.45,16.82598099
2012,06MAT,06F5,2,7,Sal pul,0.049586777,-9.45,16.82598099
2012,06MAT,06F5,2,7,Vac vit,0.132231405,-9.45,16.82598099
2012,06MAT,06F5,2,8,lichen,0.007142857,-9.45,16.82598099
2012,06MAT,06F5,2,8,litter,0.114285714,-9.45,16.82598099
2012,06MAT,06F5,2,8,Arc alp,0.042857143,-9.45,16.82598099
2012,06MAT,06F5,2,8,Bet nan,0.228571429,-9.45,16.82598099
2012,06MAT,06F5,2,8,Car big,0.042857143,-9.45,16.82598099
2012,06MAT,06F5,2,8,Eri vag,0.157142857,-9.45,16.82598099
2012,06MAT,06F5,2,8,Led pal,0.214285714,-9.45,16.82598099
2012,06MAT,06F5,2,8,Pol bis,0.007142857,-9.45,16.82598099
